path,bytes,mtime_ns,kind,sha256
checkpoints/checkpoints_1bit/qat_1bit_epoch_9.pth,93944501,1777812807063703900,.pth,0a0bb8ba6cf5deee14d78a37db8409053bd7d1c07a36b034a9d1986c08de050b
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_1.pth,92067055,1778059940628485600,.pth,0fa171d39baadd84bbcaab8e43664a66d6c2dfecc188a59ad3c46914d0bf19c4
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_10.pth,92067701,1778087073213024900,.pth,270e0d8670c7e5aab13bcdc66158df19241b56912a1d5ef042dad49f9765f19a
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_11.pth,92069429,1778116536798824100,.pth,2b762355af9fed20d982e0bb86ab442c11b3b97f9e35a7ea497f191a5556dde9
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_12.pth,92069429,1778119523762057200,.pth,4e33138fe60eab2f25f967b7d2bb2ae278d5b907a07fa41a7bc429be4d453221
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_13.pth,92069429,1778122506103833800,.pth,5262a180f45d63034586363b534e79c288d6a836745a882c4b7ef582d439afe4
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_14.pth,92069429,1778125491398225800,.pth,b751f46fd5c4c5217cfaf23f3971ec5497316f452a3954fa62fd9501855376a6
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_15.pth,92069429,1778128473502087500,.pth,21bbec9b15b24bed25c40fd57b908752d5ceeded43f87bf4e167c593f856832d
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_2.pth,92067055,1778062908440061100,.pth,7320322f7dda38f7871293d932b4b0628688315b8cd0fac2f697be7639fbc963
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_3.pth,92067055,1778066018016849400,.pth,e49f6db9447b69a47ea7d0ebf1943acc9795f923c8930d26888a5213273593c4
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_4.pth,92067055,1778069074320705200,.pth,f38cebcddd4c7d9449381c5911e887775ec906f3123eba49f1c66243ad623bee
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_5.pth,92067055,1778072083313774400,.pth,fbc1c39ee5ef23caa7519d65f2eb31834942641211fb2906b6a287685c3cfcc2
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_6.pth,92067055,1778075069489151800,.pth,05121950481a2773099b0a193efc169d59c4a831314eb88bdfa289ecc37dad9e
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_7.pth,92067055,1778078034107149700,.pth,e24dc1178687a3f38fa79169ed6177bbd10e2990ce0e3e0c4a3fe5e2cc28a224
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_8.pth,92067055,1778081060677804900,.pth,c646d9da0ded311b51f34fe24c3fbd57d248802fb7d28a69487e44237b13163e
checkpoints/checkpoints_mm_1bit/mm_1bit_epoch_9.pth,92067055,1778084114790415200,.pth,1563365536e6d7845688ced9a413f02c864eca0263d29f83259143ee076d9458
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_1.pth,31509933,1778170808580236500,.pth,7222e0d58fe414dabf2e4ffd56e3831b0e9638893f1a4074f8cffe5091b65ca9
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_10.pth,31510103,1778196774543311500,.pth,dd8c03cc8f7c2c938bf5ad26bbeee2b685ed9321ef142a5449570eb14c23cc0a
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_11.pth,31510103,1778199651458806300,.pth,e0248d2492da8630df240e4da9f8b4866fd60a055c8906ae427815de6405b8d7
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_12.pth,31510103,1778202529289206300,.pth,0a60427fc8d7f0f0f6aa1c11452bc7dc0c78acd566f5df2f4df206e420e88250
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_13.pth,31510103,1778205408035058500,.pth,4b19986063a561cebe3202caee590d19271c927eac7ac30ba59163562bab70f9
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_14.pth,31510103,1778208351320796900,.pth,03c3fc1243daf8b11c304fded04b8abdbb632501f006feba691651a74b2d7018
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_15.pth,31510103,1778211291678172200,.pth,0c4ac0af2be6ab181b73eddef66c1b3a2d511719313511ff2062663cdd381a2a
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_2.pth,31509933,1778173713337983800,.pth,432cb39553d3c0e4c14edb7d125095e19165fc8a434bed0e12c8f334ef3ccee5
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_3.pth,31509933,1778176621093171400,.pth,743758683c273a2c5373f59e4854dfed1dd807ae8667c9d8a35d796539111c2a
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_4.pth,31509933,1778179517058897500,.pth,fc9b4dc04aac7131df7bfe90cf0fd9f16ff9c68a56116ef0c20de858f2bb7db8
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_5.pth,31509933,1778182393687978400,.pth,4ad084c03d831b8a4048b7dc20a6c7a3f701cbe746ab7c304c9b07648534ab40
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_6.pth,31509933,1778185271488224400,.pth,9e1cf4bf5c258e8d557d8dced8c5c77bc78deac3abbed0dc1ceab913f99c34b0
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_7.pth,31509933,1778188146596506200,.pth,bfc7d8eda38561565a17d2c92022373c7e11e59031d8adc02de062d5deafcd67
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_8.pth,31509933,1778191023084705700,.pth,acf28e3dfd1a5d7f5d7b790b72e1d6a474cfb096fd9d1289994c43ec3d161b10
checkpoints/checkpoints_mm_1bit_custom/mm_1bit_custom_epoch_9.pth,31509933,1778193899113502700,.pth,a6ec4a4bc98065399b627629e5dbbc9fbc3a3b2dd9bf3fc4410cf9c0d313338d
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_1.pth,30684143,1778395784534701100,.pth,f08c72be339436fbb72faef63febea7fb1428728d9f46534303f27b9bb4c3789
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_10.pth,30684309,1778421058385747200,.pth,8fce729d52914c107540f2b5d873e76bf1832f456023e8257abcdd55a75665b0
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_11.pth,30684309,1778423846845643100,.pth,daf6d9f1b80d9cab18c3435a37dc1416fe38f96087e411235dfbb08d87c54548
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_12.pth,30684309,1778426651613846900,.pth,7ebee652bf3361eddb16fd56477e2e4970bfed9641d73510c395cf09ff95e19e
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_13.pth,30684309,1778429448897284100,.pth,f369a9e3c5cb13728089752ed327dfb14f89edb85362c7c20c5c61b5a561d6eb
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_14.pth,30684309,1778466788797257800,.pth,11fb9de88999571515cd528b2191449e88d45b1b095a3740e1925384d4ef53a1
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_15.pth,30684309,1778469575649206800,.pth,15a40a222917bc841bb8fd465f680d3e7c5622055b2f1bdc95168f66449ebd18
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_2.pth,30684143,1778398607153920400,.pth,bd5c775d4ee9219c78838adb81f8941acdabb53edda49819ad6d7a5858272f8d
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_3.pth,30684143,1778401402494114300,.pth,dafde8a4980ac46d003b35648b1555a541a09bd4702dcacd70946fd52900e73b
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_4.pth,30684143,1778404197635988000,.pth,e1afb763be7c56e8df519e0394adeb2ecdcb9c61cd703f9c32752132a972a878
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_5.pth,30684143,1778407005124210900,.pth,5dcaaf4e3b5208e30aa8058bdf0efd241896855a856b61c702c3fe65b0c7fab8
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_6.pth,30684143,1778409853561541900,.pth,ac1fa18ac89056d3d7305904afef7e38fb8eea3f3c5154dbd68a6dff356c2e50
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_7.pth,30684143,1778412673166756900,.pth,8c2d9acc0173348bde0eb7f868a2b80bf404bb866cc26feff3ab71adf42ad2fa
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_8.pth,30684143,1778415476451993600,.pth,47376dcdcfa2efa6d1e127020fc3eae6dc00c711418ad27e82a2f16902aedaa0
checkpoints/checkpoints_mm_fp16/mm_fp16_epoch_9.pth,30684143,1778418268900227500,.pth,7e400b4e889b2b104b35522bd919884d0be998474a6c069e035db9af8c6496fd
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_1.pth,30684309,1778216901906284800,.pth,0b2fa706a25ac13b5133ad571519f452d1f6bc83d9103a2bc265e9ff26d4289e
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_10.pth,30684475,1778243651152918000,.pth,796f9938474a8268f4c999c300193aa6ca7e78f7ff9255f9684729579a74ed60
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_11.pth,30684475,1778246625130192000,.pth,793493e13273fe751cc74a2ec4c255b2da3855d6a90623663472b51237ba1ea1
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_12.pth,30684475,1778249599318514900,.pth,b5cb26f86ad485acd637dacfc72818bcff4cfac053a721da7ac25aaab0f00c12
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_13.pth,30684475,1778252643904605500,.pth,70f22bc9e504e568266731edbdfa157eeb429817f6f9cd8fd1adb63ad122273a
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_14.pth,30684475,1778255688865653000,.pth,5c921fe4e86741ca494f06f8a4f8ed82561e2c047c584909d7d95f514f68b1fb
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_15.pth,30684475,1778289459084366400,.pth,09aaf60ad1e9274c6329c76cc3180994c95b7f3b85adec216b7802748afd95b3
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_2.pth,30684309,1778219894885913700,.pth,3cf97bdd24cfec95eda32429c02cee44024588406a79a8567fa5d766496cabdf
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_3.pth,30684309,1778222873620736100,.pth,6e40a23b7d27a061cb04d80052d193898d0a9b2952a0fc369bbbdecb192a0865
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_4.pth,30684309,1778225843828332100,.pth,2f7b3d04d8ab2f76ed93e80dd1d28c5356ee4d8b9d1673b29ff98c63c49107f4
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_5.pth,30684309,1778228812457322800,.pth,57aba1ae464b5c141d255ce9c66a0f7b195133c0d8a77b68782159b4b5a23cd5
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_6.pth,30684309,1778231780133653500,.pth,a0c2eeb2745381c7c1c011f38ab094f74dc504e569e6c6b84e046ae1376265ff
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_7.pth,30684309,1778234744382266400,.pth,0eca7f5f2249513620afe1036c343a75adcac7421f2516ff5790571fa6adde2b
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_8.pth,30684309,1778237708233507300,.pth,724e49f29c5fb9ee09fce4f00b65e845e8593c1323316234dc39be36a573c60c
checkpoints/checkpoints_mm_w4a16/mm_w4a16_epoch_9.pth,30684309,1778240680145024200,.pth,7c91bdee5cbb52f1275af33feec8f45234d50d1b70ffc7bc3386548d05975124
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_1.pth,30684143,1778340541107755500,.pth,cdd829891028483cca03fb8e95bc5db50b5a60b699379b99456c98553a1bdbd4
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_10.pth,30684309,1778367521033137500,.pth,02e155da01cde3e0921ff46c4b2cd5b057f929ecb27ce3016c095b06c82fac4d
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_11.pth,30684309,1778370556386518700,.pth,28f0a86bc0ac0bd741136066e7f8d09667dc319efc37a6de5a9e9638b05905ba
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_12.pth,30684309,1778373567597231900,.pth,4c8505567126458b770d88ae439beda7637caa71ecf1414b11ff11a151ec1245
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_13.pth,30684309,1778376582765017000,.pth,a5db2f0ac1607180f80a76e1e424f32e7bc132c05a08646840c6de3ea7e721d3
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_14.pth,30684309,1778379581517511800,.pth,acb42156819de349f40783f117393d5d376f75e04e099b97994877441e364a13
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_15.pth,30684309,1778382618027313000,.pth,0ac36aa46cd1160f621245fb7d0ffe5f1c2f7227476e99e1863c8e53e6f822c8
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_2.pth,30684143,1778343534813795500,.pth,542f54058579b13ac047fb1ed7806838bb3650184ee9ab8e676e1d6d67df0b39
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_3.pth,30684143,1778346542043378400,.pth,12390d3406c5edfc79bd8414ad45c0c81a4cb27c40fc0b4d6d29b3fa6953a09a
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_4.pth,30684143,1778349525824238400,.pth,4bb23f6a6e4e5431390b514f4fd524d9ad95be95d1a0f8edbb6b041ac709e433
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_5.pth,30684143,1778352528163913800,.pth,b7e92bdbfe15af4da4379a618efae14166d5831dae76f42a1119f52ec44141eb
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_6.pth,30684143,1778355540694793900,.pth,918e80bf9feae21765797c247bb1ff9a4896d6b5cede01864a9e174c3e9b7e4d
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_7.pth,30684143,1778358522146225700,.pth,c4edcdc034e4409f6273571a2105e9ce3b1fa2b37d96a06caeaf536d5a9ef120
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_8.pth,30684143,1778361527877812100,.pth,48b1e5fa15df7c5dc25a7ad5d8e5bcb910235eecab2cc19d70b073f99c93bab1
checkpoints/checkpoints_mm_w8a8/mm_w8a8_epoch_9.pth,30684143,1778364513572482800,.pth,9308e2955306434d72d0b17631659ba02d6eef8c7ec2d465bee21766b5d3de0f
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_1.pth,31310011,1777720814187898800,.pth,1093f85d0d76b043dbcb7fe302bc379a643d7b5d2db647f6320a86f06bb16584
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_10.pth,93945793,1777745071374387500,.pth,040cd73713a9f2bddfc796e58c099a674c27a60e3683b8d4a43c8270a9507baa
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_11.pth,93947521,1777761534316922900,.pth,5cce42d705363b01b3377004ff2233d4c56b468ed673574ece2a719731f03522
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_12.pth,93947521,1777764130183979400,.pth,dcbd81b5ac3a1ba09062d7cfa62a2aa5f4b613699a8457422b875a5be0e21159
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_13.pth,93947521,1777766726406882500,.pth,86e0150d6578cd439b96bbe8394d3f0ad6d0d23f289a2c96c0dcbe28ac6d9b23
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_14.pth,93947521,1777769312027497700,.pth,dc4b31cb1b1bb9c7498277c6e5d49a68fb9937e8a8881424f3d7deef684b8c87
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_15.pth,93947521,1777771892572064700,.pth,5358f3ab442478d9836f5e081cc68ef7a63641e32db2bf294d2deff574798bf5
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_16.pth,93947521,1777774472815279400,.pth,784fd1693730b4666109889178c1fdd259b853b50e0d9f9faad3d6ebbcee2559
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_17.pth,93947521,1777777058437564200,.pth,61560ee8b3373243d3d1d464554ff522b6b0707ba302b9fcef77347f0f256951
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_18.pth,93947521,1777899380925273200,.pth,a5a842a2e06bdb13d78614e3eabe2dcc79f4c476307ca7529c4661180e3d67d7
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_19.pth,93947521,1777901966564720100,.pth,25ffece9e707a21f8deee8492f576f84d912eb52566d63a7ab00bee3bbed0657
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_2.pth,31310011,1777723353602713600,.pth,b983c61766faf23a80868d77bbefd0df2050db0405cfbcbf6b4db6be4eedcaf8
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_20.pth,93947521,1777904563297076700,.pth,3e5c6821c22885f07673b0378160a08ab93351789804d7a25580d5c627d2155a
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_21.pth,93947521,1777907192118853100,.pth,0e9dff186293a7056c7e29225f35d956b32abd3e67346dd46f142934ace8131e
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_22.pth,93947521,1777909853143558600,.pth,6180f44f0ebee8dd0ef8c22217f0adcb6ab9aa7d94673c8684a1ad3d91486ca2
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_23.pth,93947521,1777912481950932500,.pth,2917638d5f5173400ec99de869d3fb3d782fe6d5a537352333bd7a472a56c27d
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_24.pth,93947521,1777915089518751400,.pth,7e257da7787b1c28fac0249477350917bb6189ca422e5e256ba1271ab935cb8d
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_25.pth,93947521,1777917693696437900,.pth,7535173fb3064074fee50c688e2754c8d351d50d07d4717eeb285b95bc9eb76b
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_26.pth,93947521,1777920275970806300,.pth,8943bd57c82062c34d2b1e7afecb26dd15000c5f5b4358af883d6343fff8fa09
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_27.pth,93947521,1777922857741946400,.pth,5c0439492013682333089fc4e3480cfa30ca46078c2c0b3d474d22ca295995a8
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_28.pth,93947521,1777925439824682200,.pth,2ece94672c5a7d1faa3371282df1e50e97ac357f6b6e7528b0b5892fa829b290
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_29.pth,93947521,1777928023430127600,.pth,39f075f1134e498d7d2ff17437b440586bcaaf2c76b95748ec8ec0977b6ffa6d
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_3.pth,31310011,1777725891434336800,.pth,59b370ae51b8c86b3886263cddd237af20750b7d7937cb008ff295f0a59c994f
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_30.pth,93947521,1777930605903575100,.pth,454e2f006da30d7b2a520ba980536530b77c135bf1e0e267369fe389fdd40ada
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_4.pth,31310011,1777728431522123500,.pth,d264ef8e115ac9afe886284c23bc0d2bdbd78bb3c2f3438680a83a69c9e802b6
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_5.pth,31310011,1777731039771270600,.pth,08be7c07fe18bafe9aed614b9e5c8435690a655d3d0b4fc9d735e986b0eaa2df
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_6.pth,93945147,1777735112028162000,.pth,89651cd042c7cb22f38fd6b8c91b9063318a4d9c14a645470acdcb9d7076d3e6
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_7.pth,93945147,1777737609691252600,.pth,9c5d6d235c61b0fe449171e66e67010c3770de828506daf116ea521acf88c9b8
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_8.pth,93945147,1777740100276191800,.pth,18c382337274ebae17d944d6a9ce74a565cc468bad73b6f22485e1071f170c71
checkpoints/checkpoints_w4a16/qat_w4a16_epoch_9.pth,93945147,1777742585795129200,.pth,1347084b96aa09036b894d157811739a76a3f371f419f5bb6d14b46a3b36cce4
checkpoints/vlm_projection/projection_head_epoch_1.pth,1314917,1778508326104741300,.pth,31c7a46739410ebd7e071d7e4796be8de9852cc85272d9e18a5f3c4ce3f4a3e3
checkpoints/vlm_projection/projection_head_epoch_10.pth,1314925,1778492950116377800,.pth,3a6b779b3f16919012a06c4b504f845326784b4058748d9dabaf5ac7d9d1859e
checkpoints/vlm_projection/projection_head_epoch_11.pth,1314925,1778484187973645400,.pth,877c5245026c5629619adb7b4a9209111db08271f4373f544525ede460802ca2
checkpoints/vlm_projection/projection_head_epoch_12.pth,1314925,1778484321262843100,.pth,7b5e6cc75cd4a1d9e78f5d40cbea3a122b42b7cee2f3b910109c17f3c045c802
checkpoints/vlm_projection/projection_head_epoch_13.pth,1314925,1778484452990107900,.pth,45acebbf05f5ee094412bd5f1bec16be65a9a9775107681dde519c2955d95d27
checkpoints/vlm_projection/projection_head_epoch_14.pth,1314925,1778484588859030400,.pth,95a24291edd2a1ddd937ca1cc06a2262aa17e3f64793f3aec964b744d786db02
checkpoints/vlm_projection/projection_head_epoch_15.pth,1314925,1778484732952242700,.pth,d81f48835a37970ee11a81ed43fb768d842ca290fc00d530fc336d7e74fc0856
checkpoints/vlm_projection/projection_head_epoch_16.pth,1314925,1778484879192797700,.pth,a29d928834ff115126309e0f90e89e58554381cf1792be9228565438c27197e5
checkpoints/vlm_projection/projection_head_epoch_17.pth,1314925,1778485011390372500,.pth,c6e893394db13a37916f1d41fd43772f418ccbc91c7003002d0cbc17266a08f7
checkpoints/vlm_projection/projection_head_epoch_18.pth,1314925,1778485144047701800,.pth,7439d9848d72f3380d6a8a89095c7731b8b14a5d26a8ddbb6990defac63c3b0e
checkpoints/vlm_projection/projection_head_epoch_19.pth,1314925,1778485276018992800,.pth,0afdff6bfc2d05b3d3b4c79006fa74dc339e3d748c2b09068cc2c10db4bbcafb
checkpoints/vlm_projection/projection_head_epoch_2.pth,1314917,1778515510913849500,.pth,3b7f9853edbfa2bff9c56dd1d0dbef9a8ffa3ea2a9e15b30a6c560eef760be29
checkpoints/vlm_projection/projection_head_epoch_20.pth,1314925,1778485411466327200,.pth,dfa522a188867486739b5f67e27651ae90b98ccdf946101065f78fdd6f712bd4
checkpoints/vlm_projection/projection_head_epoch_3.pth,1314917,1778523103959352400,.pth,328a6956f6d034473e1ecb4d0a59351ebfdb617227d52d0e8faca8a9e81121ae
checkpoints/vlm_projection/projection_head_epoch_4.pth,1314917,1778551103258433000,.pth,4cd951aa8171cc35c38ad757b5e24e3f949d28d399766e8c480345e0329295e9
checkpoints/vlm_projection/projection_head_epoch_5.pth,1314917,1778492818549110300,.pth,812eeed597c863e31f7f76f31a63a505ad4bdbea6a777c047857152f9bd93ba6
checkpoints/vlm_projection/projection_head_epoch_6.pth,1314917,1778492845426297900,.pth,c2a69ca22f7e345a5b577c3e8bb2f7a53fb1ddb57dcc966d33429486b3ecd8dd
checkpoints/vlm_projection/projection_head_epoch_7.pth,1314917,1778492871655162700,.pth,38ed7155897145d7a8882290d638db2515b6a05b98c184a3d6695c582078cc7f
checkpoints/vlm_projection/projection_head_epoch_8.pth,1314917,1778492897914748800,.pth,89a06f6839f56099c0d287c11e6aba06829cad7e838414d263801242caa23be8
checkpoints/vlm_projection/projection_head_epoch_9.pth,1314917,1778492923998983800,.pth,ca9d5591b07e0947cd975cab0d944c0283d9d390ec4f6d79e021294eb3a7621b
assets/mm_1bit_custom_progress.png,218778,1778409109125633500,.png,5934956e005c79998bab00c3ac1301502f104c453141e23d2bd630877a2b5027
assets/mm_1bit_kd_progress.png,204186,1778409107404221500,.png,e8df350467dc1883c0326b16546bdb61966a13dc68e0ad9ae6bc7b6e4aaaf2a3
assets/mm_all_progress.png,203615,1778988073460897600,.png,74ea2dfe303599a0ed620b78cfa7e18698c8062d132bbd0bbba49cecc801b134
assets/mm_combined_metrics_comparison.png,342856,1778409553420791900,.png,6abb9380139bd6f76e8d5f6864fec6e1c9193e9bdb5135177691bd5034c17d5c
assets/mm_cosine_sim_comparison.png,54851,1778408730477536600,.png,df79f306724e026c882fdb69ff321c08862aeb793bfb5d8d20a09bc1b6c793c2
assets/mm_final_pareto.png,241878,1778988073772058100,.png,2401655835cd25b58d9d7aa54515d7855ed3f25a0b99abd8090ae096ed6e1aca
assets/mm_fp16_progress.png,235177,1778409107817785000,.png,29973e8ab8494062e7e736d8b86b7bf532bdd2dd411e7efba7b05b9a98e3c5ff
assets/mm_latency_comparison.png,152546,1778988073949114100,.png,1194f51369c000928bf90ee5cd63cb013c170df02b07b0b6d0eb26e89006adbe
assets/mm_w4a16_progress.png,219302,1778409108696010500,.png,5adfd47c56a0090a9eddbe04749d45ab7e69f59101f88bb26fbfd2fa1e99f20d
assets/mm_w8a8_progress.png,214178,1778409108253905700,.png,663b44d7da27144db32f8ecf906e05a291fb62252507425d17862ae8c42f6efa
assets/pareto_frontier.png,157581,1780077623312721400,.png,3fd16048b3c09aa0c3e223683ce7abd0bc9fcd5d1dc38c7fd7736b371fc644ad
assets/pareto_frontier_v2.png,157581,1780077623312721400,.png,3fd16048b3c09aa0c3e223683ce7abd0bc9fcd5d1dc38c7fd7736b371fc644ad
assets/retrieval_a_bowl_of_fresh_fruit.png,437086,1778162866798312800,.png,1e084f85f36d5f7eacbb510f3132c0cee698407565b1b29dbc7447fb2f9996a4
assets/retrieval_a_lighthouse_by_the_sea.png,393395,1778162878738035400,.png,2d6f0ec3348d7d33a8abfa7e8350f644133f4e695c5f772c6dabe72ef512b072
assets/retrieval_a_photo_of_a_golden_retriever.png,387922,1778162834838964700,.png,be5d0583e520d70e1f7e7827df2ee73e25ae1f2461ec19125cee6f74308fbb92
assets/retrieval_a_red_sports_car.png,430668,1778162856091760200,.png,1db14e7cc1d7d03408cc7694cb271320faf9b6c77bf3154ab1f0972fbfc69de4
assets/sensitivity_absolute_performance.png,60828,1780076942565289900,.png,831dc8da4f6e0c6916f0d23c989620c6386082e8586e784954447cea8517c8d8
assets/sensitivity_bottleneck_summary.png,73575,1780076942753302700,.png,9d5a30e9c8447187c2884ff41c4293bfba8345834b0226822d5c1338fb8beab6
assets/sensitivity_relative_change.png,66704,1780076942624302200,.png,95584c3ff49cf6d464b3b7d6a7147c3ec5d9cd0339ea93fecc5c22e6840418df
assets/sensitivity_sensitivity_heatmap.png,55152,1780076942681302800,.png,fc3e53b577760eb70681f84fb82b2c1efb10b024bf24877f639c1f3a9d05e153
assets/v2/compression_ratio.png,67852,1780119825187027500,.png,faeac1d2828236cac88affbeef05ec20d1447df42a8024667c6152eea927026f
assets/v2/confusion_matrix.png,122844,1780032108931862700,.png,d81404df47e0ecca2588891e52774cba13da6d9a67f49f909f37b1f59abd1f10
assets/v2/detection_f1_curve.png,137372,1780032108554994000,.png,6bb4e821a36d5a5895d061b3be2028052f70de7e52cab54147e4fe5dd6a68116
assets/v2/detection_pr_curve.png,149040,1780032108434449100,.png,3fe7379b6a51c9b9f4246ce63836c3a72252c4499ff06f2740c5c3e8a8e7b03b
assets/v2/detection_samples.png,1382813,1780119827180913000,.png,3b1b6025e0f6018077265eb1c6af445527fd4eed73f19975b644b03e4119cdc4
assets/v2/experiment_comparison.png,110578,1780119825108425000,.png,19fc3a2c639c06a6dc52be04bedd7d0034225f87aea1ca78477d5722f54e6c63
assets/v2/fps_comparison.png,75128,1780119825299675500,.png,5f8577ce5f9493c065df71e2e65d4056be1edd9a5b2072f1c24a80fc650b0c0d
assets/v2/training_curves.png,252610,1780032109756868100,.png,b2e7785d7f0d99448c18dd51a3d20c32e74844ed6ac0fbfb954e1ed7c4aa072b
assets/v2/val_groundtruth_sample.jpg,384544,1780032080467379700,.jpg,6ed22c08c1504fce4ce9b8d30eeeaeadd439ff14744df54d5fa3b4f61e6aec58
